date,region,min,max
12-May-20,India_Uttarakhand,20.4,32.6
13-May-20,India_Uttarakhand,20.6,32.1
14-May-20,India_Uttarakhand,20.4,33
15-May-20,India_Uttarakhand,20,34.8
16-May-20,India_Uttarakhand,20,35
17-May-20,India_Uttarakhand,19.4,36
18-May-20,India_Uttarakhand,19.6,36.2
19-May-20,India_Uttarakhand,18.2,35.8
20-May-20,India_Uttarakhand,17.8,36.3
21-May-20,India_Uttarakhand,19.3,36.7
22-May-20,India_Uttarakhand,19.6,36.8
23-May-20,India_Uttarakhand,21.5,37.8
24-May-20,India_Uttarakhand,22.6,38.7
25-May-20,India_Uttarakhand,21.5,39.2
26-May-20,India_Uttarakhand,21.2,39.8
27-May-20,India_Uttarakhand,20.5,39.8
28-May-20,India_Uttarakhand,24,40.1
29-May-20,India_Uttarakhand,21.6,35.5
30-May-20,India_Uttarakhand,21.2,31.4
31-May-20,India_Uttarakhand,21.4,29.1
1-Jun-20,India_Uttarakhand,19.1,31
2-Jun-20,India_Uttarakhand,20.6,32.4
3-Jun-20,India_Uttarakhand,21.6,33.9
4-Jun-20,India_Uttarakhand,21.4,33.6
5-Jun-20,India_Uttarakhand,19.6,33.2
6-Jun-20,India_Uttarakhand,19.6,31.6
7-Jun-20,India_Uttarakhand,22.4,32.3
8-Jun-20,India_Uttarakhand,22.1,33.4
9-Jun-20,India_Uttarakhand,22.1,34.6
10-Jun-20,India_Uttarakhand,24.6,35.2
11-Jun-20,India_Uttarakhand,23.4,35.4
12-Jun-20,India_Uttarakhand,25.7,35.1
13-Jun-20,India_Uttarakhand,23.2,35.1
14-Jun-20,India_Uttarakhand,23.1,34.5
15-Jun-20,India_Uttarakhand,21.6,34.7
16-Jun-20,India_Uttarakhand,22,32
17-Jun-20,India_Uttarakhand,21,30.6
14-Mar-20,India_West Bengal,21,31
15-Mar-20,India_West Bengal,18,30
16-Mar-20,India_West Bengal,22,31
17-Mar-20,India_West Bengal,22.4,31
18-Mar-20,India_West Bengal,21,32
19-Mar-20,India_West Bengal,20,33
20-Mar-20,India_West Bengal,22,32
21-Mar-20,India_West Bengal,19,33
22-Mar-20,India_West Bengal,16,30
23-Mar-20,India_West Bengal,20,32
24-Mar-20,India_West Bengal,20,32
25-Mar-20,India_West Bengal,21,33
26-Mar-20,India_West Bengal,22.6,35
27-Mar-20,India_West Bengal,23.2,36
28-Mar-20,India_West Bengal,26,36
29-Mar-20,India_West Bengal,26,36
30-Mar-20,India_West Bengal,24,35
31-Mar-20,India_West Bengal,25,36
1-Apr-20,India_West Bengal,26,38
2-Apr-20,India_West Bengal,24,37
3-Apr-20,India_West Bengal,26,36
4-Apr-20,India_West Bengal,25,37
5-Apr-20,India_West Bengal,27.2,37
6-Apr-20,India_West Bengal,25,38
7-Apr-20,India_West Bengal,27,39
8-Apr-20,India_West Bengal,27.4,36
9-Apr-20,India_West Bengal,26,36
10-Apr-20,India_West Bengal,24.8,37
11-Apr-20,India_West Bengal,26,37
12-Apr-20,India_West Bengal,24,34
13-Apr-20,India_West Bengal,26,36
14-Apr-20,India_West Bengal,26,36
15-Apr-20,India_West Bengal,23,34
16-Apr-20,India_West Bengal,22,33
17-Apr-20,India_West Bengal,23.4,37.4
18-Apr-20,India_West Bengal,26,33
19-Apr-20,India_West Bengal,25,35
20-Apr-20,India_West Bengal,20,35
21-Apr-20,India_West Bengal,20,27
22-Apr-20,India_West Bengal,21,31
23-Apr-20,India_West Bengal,22,34
24-Apr-20,India_West Bengal,22,33
25-Apr-20,India_West Bengal,23,33
26-Apr-20,India_West Bengal,24,32
27-Apr-20,India_West Bengal,23,29.4
28-Apr-20,India_West Bengal,24,28.8
29-Apr-20,India_West Bengal,22,32
30-Apr-20,India_West Bengal,24,34
1-May-20,India_West Bengal,21,32
2-May-20,India_West Bengal,21,32
3-May-20,India_West Bengal,23,32
4-May-20,India_West Bengal,25,35
5-May-20,India_West Bengal,25,35
6-May-20,India_West Bengal,20,32
7-May-20,India_West Bengal,22,34
8-May-20,India_West Bengal,21,35
9-May-20,India_West Bengal,26,37
10-May-20,India_West Bengal,22,36
11-May-20,India_West Bengal,22,34
12-May-20,India_West Bengal,27,36
13-May-20,India_West Bengal,27.2,37
14-May-20,India_West Bengal,27,36
15-May-20,India_West Bengal,27,37
16-May-20,India_West Bengal,29,37
17-May-20,India_West Bengal,27.8,39
18-May-20,India_West Bengal,27,37
19-May-20,India_West Bengal,24,32
20-May-20,India_West Bengal,23,27
21-May-20,India_West Bengal,23.7,36
22-May-20,India_West Bengal,23.8,37.3
23-May-20,India_West Bengal,26.6,35.6
24-May-20,India_West Bengal,28,34
25-May-20,India_West Bengal,29,33
26-May-20,India_West Bengal,29,33
27-May-20,India_West Bengal,21,33
28-May-20,India_West Bengal,23,31
29-May-20,India_West Bengal,25,36
30-May-20,India_West Bengal,24,36.1
31-May-20,India_West Bengal,23,33
1-Jun-20,India_West Bengal,23,35
2-Jun-20,India_West Bengal,25,36
3-Jun-20,India_West Bengal,26,36
4-Jun-20,India_West Bengal,28,36
5-Jun-20,India_West Bengal,25,36
6-Jun-20,India_West Bengal,30,37
7-Jun-20,India_West Bengal,25,35
8-Jun-20,India_West Bengal,26,36
9-Jun-20,India_West Bengal,28,36
10-Jun-20,India_West Bengal,29,34
11-Jun-20,India_West Bengal,28,30.8
12-Jun-20,India_West Bengal,27,31.4
13-Jun-20,India_West Bengal,28,32.4
14-Jun-20,India_West Bengal,27,31
15-Jun-20,India_West Bengal,27,32.4
16-Jun-20,India_West Bengal,27,33
17-Jun-20,India_West Bengal,28,33
