,date,region,min,max
96,14-Mar-20,India_Gujarat,19.0,30.0
97,15-Mar-20,India_Gujarat,21.9,31.0
98,16-Mar-20,India_Gujarat,22.9,33.0
99,17-Mar-20,India_Gujarat,23.6,34.0
100,18-Mar-20,India_Gujarat,23.6,36.0
101,19-Mar-20,India_Gujarat,23.5,34.0
102,20-Mar-20,India_Gujarat,21.7,30.0
103,21-Mar-20,India_Gujarat,20.4,33.0
104,22-Mar-20,India_Gujarat,22.6,34.0
105,23-Mar-20,India_Gujarat,24.6,36.0
106,24-Mar-20,India_Gujarat,25.9,35.0
107,25-Mar-20,India_Gujarat,25.0,36.0
108,26-Mar-20,India_Gujarat,25.8,32.0
109,27-Mar-20,India_Gujarat,20.0,30.0
110,28-Mar-20,India_Gujarat,20.0,34.0
111,29-Mar-20,India_Gujarat,18.0,36.0
112,30-Mar-20,India_Gujarat,26.0,32.3
113,31-Mar-20,India_Gujarat,21.0,38.0
114,01-Apr-20,India_Gujarat,23.0,36.0
115,02-Apr-20,India_Gujarat,22.0,38.0
116,03-Apr-20,India_Gujarat,21.0,39.0
117,04-Apr-20,India_Gujarat,21.0,41.0
118,05-Apr-20,India_Gujarat,22.0,41.0
119,06-Apr-20,India_Gujarat,21.0,41.0
120,07-Apr-20,India_Gujarat,25.0,39.0
121,08-Apr-20,India_Gujarat,25.4,39.0
122,09-Apr-20,India_Gujarat,25.0,39.0
123,10-Apr-20,India_Gujarat,25.0,42.0
124,11-Apr-20,India_Gujarat,24.0,43.0
125,12-Apr-20,India_Gujarat,25.0,43.0
126,13-Apr-20,India_Gujarat,23.0,44.0
127,14-Apr-20,India_Gujarat,27.0,42.0
128,15-Apr-20,India_Gujarat,27.0,41.0
129,16-Apr-20,India_Gujarat,26.0,41.0
130,17-Apr-20,India_Gujarat,28.0,40.0
131,18-Apr-20,India_Gujarat,28.9,40.0
132,19-Apr-20,India_Gujarat,27.0,40.0
133,20-Apr-20,India_Gujarat,28.0,40.0
134,21-Apr-20,India_Gujarat,27.0,41.0
135,22-Apr-20,India_Gujarat,29.0,41.0
136,23-Apr-20,India_Gujarat,29.0,42.0
137,24-Apr-20,India_Gujarat,28.0,41.0
138,25-Apr-20,India_Gujarat,26.0,40.0
139,26-Apr-20,India_Gujarat,27.0,41.0
140,27-Apr-20,India_Gujarat,27.0,41.0
141,28-Apr-20,India_Gujarat,26.0,43.0
142,29-Apr-20,India_Gujarat,28.0,44.0
143,30-Apr-20,India_Gujarat,29.0,45.0
144,01-May-20,India_Gujarat,30.0,44.0
145,02-May-20,India_Gujarat,27.0,44.0
146,03-May-20,India_Gujarat,28.0,44.0
147,04-May-20,India_Gujarat,29.0,43.0
148,05-May-20,India_Gujarat,28.0,43.0
149,06-May-20,India_Gujarat,30.0,44.0
150,07-May-20,India_Gujarat,27.0,43.0
151,08-May-20,India_Gujarat,28.9,44.0
152,09-May-20,India_Gujarat,28.9,43.0
153,10-May-20,India_Gujarat,29.0,43.0
154,11-May-20,India_Gujarat,29.0,42.0
155,12-May-20,India_Gujarat,28.0,42.0
156,13-May-20,India_Gujarat,30.0,43.0
157,14-May-20,India_Gujarat,30.0,42.0
158,15-May-20,India_Gujarat,30.0,42.0
159,16-May-20,India_Gujarat,30.0,43.0
160,17-May-20,India_Gujarat,29.0,43.0
161,18-May-20,India_Gujarat,29.0,42.0
162,19-May-20,India_Gujarat,29.0,43.0
163,20-May-20,India_Gujarat,29.0,45.0
164,21-May-20,India_Gujarat,29.0,45.0
165,22-May-20,India_Gujarat,29.0,45.0
166,23-May-20,India_Gujarat,28.8,44.0
167,24-May-20,India_Gujarat,29.0,44.0
168,25-May-20,India_Gujarat,29.0,44.0
169,26-May-20,India_Gujarat,28.6,45.0
170,27-May-20,India_Gujarat,28.4,45.0
171,28-May-20,India_Gujarat,29.0,45.0
172,29-May-20,India_Gujarat,30.0,43.0
173,30-May-20,India_Gujarat,29.0,42.0
174,31-May-20,India_Gujarat,29.6,42.0
175,01-Jun-20,India_Gujarat,30.9,41.0
176,02-Jun-20,India_Gujarat,29.0,39.0
177,03-Jun-20,India_Gujarat,29.0,39.0
178,04-Jun-20,India_Gujarat,26.0,41.0
179,05-Jun-20,India_Gujarat,26.0,39.0
180,06-Jun-20,India_Gujarat,27.0,37.0
181,07-Jun-20,India_Gujarat,23.0,33.0
182,08-Jun-20,India_Gujarat,25.0,37.0
183,09-Jun-20,India_Gujarat,26.0,33.0
184,10-Jun-20,India_Gujarat,27.8,39.0
185,11-Jun-20,India_Gujarat,25.0,36.0
186,12-Jun-20,India_Gujarat,29.0,39.0
187,13-Jun-20,India_Gujarat,24.0,33.0
188,14-Jun-20,India_Gujarat,24.0,33.0
189,15-Jun-20,India_Gujarat,27.0,36.0
190,16-Jun-20,India_Gujarat,28.9,36.0
191,17-Jun-20,India_Gujarat,29.0,36.0
