,date,region,min,max
276,06-Jun-20,India_Bihar,23.0,31
277,07-Jun-20,India_Bihar,25.6,34.8
278,08-Jun-20,India_Bihar,27.0,35.6
279,09-Jun-20,India_Bihar,25.8,34.2
280,10-Jun-20,India_Bihar,28.2,36.6
281,11-Jun-20,India_Bihar,28.4,35.2
282,12-Jun-20,India_Bihar,26.5,33.6
283,13-Jun-20,India_Bihar,25.6,29.8
284,14-Jun-20,India_Bihar,26.3,30.6
285,15-Jun-20,India_Bihar,25.6,33.6
286,16-Jun-20,India_Bihar,26.0,32
287,17-Jun-20,India_Bihar,26.4,33
288,14-Mar-20,India_Chandigarh,11.0,25.3
289,15-Mar-20,India_Chandigarh,10.4,24.5
290,16-Mar-20,India_Chandigarh,11.2,25.2
291,17-Mar-20,India_Chandigarh,14.5,26.4
292,18-Mar-20,India_Chandigarh,14.2,26.7
293,19-Mar-20,India_Chandigarh,17.1,27.4
294,20-Mar-20,India_Chandigarh,14.6,28.5
295,21-Mar-20,India_Chandigarh,15.0,28.8
296,22-Mar-20,India_Chandigarh,14.1,28.8
297,23-Mar-20,India_Chandigarh,14.6,29.4
298,24-Mar-20,India_Chandigarh,18.4,29.4
299,25-Mar-20,India_Chandigarh,16.7,29.4
300,26-Mar-20,India_Chandigarh,17.5,29.4
301,27-Mar-20,India_Chandigarh,16.8,28
302,28-Mar-20,India_Chandigarh,15.2,27.2
303,29-Mar-20,India_Chandigarh,15.8,28
304,30-Mar-20,India_Chandigarh,15.0,28.3
305,31-Mar-20,India_Chandigarh,15.6,28.3
306,01-Apr-20,India_Chandigarh,15.2,29.7
307,02-Apr-20,India_Chandigarh,15.9,29.7
308,03-Apr-20,India_Chandigarh,13.6,29
309,04-Apr-20,India_Chandigarh,14.3,30
310,05-Apr-20,India_Chandigarh,15.3,30.8
311,06-Apr-20,India_Chandigarh,16.3,32
312,07-Apr-20,India_Chandigarh,17.3,32
313,08-Apr-20,India_Chandigarh,17.5,30.7
314,09-Apr-20,India_Chandigarh,15.1,32
315,10-Apr-20,India_Chandigarh,16.8,34
316,11-Apr-20,India_Chandigarh,17.4,34.8
317,12-Apr-20,India_Chandigarh,20.0,34.8
318,13-Apr-20,India_Chandigarh,19.1,36
319,14-Apr-20,India_Chandigarh,20.6,37.4
320,15-Apr-20,India_Chandigarh,23.8,37.9
321,16-Apr-20,India_Chandigarh,22.0,37.9
322,17-Apr-20,India_Chandigarh,21.3,36.4
323,18-Apr-20,India_Chandigarh,17.8,34.6
324,19-Apr-20,India_Chandigarh,19.6,34.6
325,20-Apr-20,India_Chandigarh,18.1,33.4
326,21-Apr-20,India_Chandigarh,15.8,31.1
327,22-Apr-20,India_Chandigarh,17.0,33
328,23-Apr-20,India_Chandigarh,20.1,34.7
329,24-Apr-20,India_Chandigarh,20.3,35.1
330,25-Apr-20,India_Chandigarh,22.4,35.1
331,26-Apr-20,India_Chandigarh,21.8,35.1
332,27-Apr-20,India_Chandigarh,18.7,29.7
333,28-Apr-20,India_Chandigarh,18.7,33.5
334,29-Apr-20,India_Chandigarh,21.2,34.5
335,30-Apr-20,India_Chandigarh,24.7,35.8
336,01-May-20,India_Chandigarh,22.6,36.5
337,02-May-20,India_Chandigarh,25.2,36.5
338,03-May-20,India_Chandigarh,20.2,34.7
339,04-May-20,India_Chandigarh,19.6,34.7
340,05-May-20,India_Chandigarh,21.6,35.5
341,06-May-20,India_Chandigarh,23.5,35.5
342,07-May-20,India_Chandigarh,20.0,35
343,08-May-20,India_Chandigarh,19.6,36.5
344,09-May-20,India_Chandigarh,22.2,36.5
345,10-May-20,India_Chandigarh,21.7,36.1
346,11-May-20,India_Chandigarh,21.2,33.7
347,12-May-20,India_Chandigarh,22.5,34
348,13-May-20,India_Chandigarh,22.8,34
349,14-May-20,India_Chandigarh,20.8,31.3
350,15-May-20,India_Chandigarh,21.6,33.8
351,16-May-20,India_Chandigarh,22.0,34.7
352,17-May-20,India_Chandigarh,21.7,35
353,18-May-20,India_Chandigarh,23.1,35.7
354,19-May-20,India_Chandigarh,21.2,34.8
355,20-May-20,India_Chandigarh,19.8,38.3
356,21-May-20,India_Chandigarh,21.8,39.7
357,22-May-20,India_Chandigarh,22.1,41.9
358,23-May-20,India_Chandigarh,25.6,41.9
359,24-May-20,India_Chandigarh,25.7,41.7
360,25-May-20,India_Chandigarh,24.6,42
361,26-May-20,India_Chandigarh,25.2,43.1
362,27-May-20,India_Chandigarh,25.7,43.1
363,28-May-20,India_Chandigarh,27.0,42.9
364,29-May-20,India_Chandigarh,25.2,37.5
365,30-May-20,India_Chandigarh,22.4,32.8
366,31-May-20,India_Chandigarh,21.5,32.8
367,01-Jun-20,India_Chandigarh,21.1,33.8
368,02-Jun-20,India_Chandigarh,22.8,33.8
369,03-Jun-20,India_Chandigarh,21.2,35.4
370,04-Jun-20,India_Chandigarh,23.2,36.4
371,05-Jun-20,India_Chandigarh,23.0,36.4
372,06-Jun-20,India_Chandigarh,24.0,33.2
373,07-Jun-20,India_Chandigarh,21.8,32.7
374,08-Jun-20,India_Chandigarh,23.8,35.7
375,09-Jun-20,India_Chandigarh,25.9,37.6
376,10-Jun-20,India_Chandigarh,26.2,37.9
377,11-Jun-20,India_Chandigarh,26.0,39.3
378,12-Jun-20,India_Chandigarh,29.8,39.6
379,13-Jun-20,India_Chandigarh,30.8,39.6
380,14-Jun-20,India_Chandigarh,25.5,38.8
381,15-Jun-20,India_Chandigarh,29.6,40
382,16-Jun-20,India_Chandigarh,22.0,32
383,17-Jun-20,India_Chandigarh,21.0,31.1
