,date,region,min,max
59,12-May-20,India_Meghalaya,28,40
60,13-May-20,India_Meghalaya,27,40
61,14-May-20,India_Meghalaya,26,39
62,15-May-20,India_Meghalaya,27,39
63,16-May-20,India_Meghalaya,28,40
64,17-May-20,India_Meghalaya,28,40
65,18-May-20,India_Meghalaya,30,40
66,19-May-20,India_Meghalaya,28,41
67,20-May-20,India_Meghalaya,27,40
68,21-May-20,India_Meghalaya,27,41
69,22-May-20,India_Meghalaya,28,41
70,23-May-20,India_Meghalaya,29,42
71,24-May-20,India_Meghalaya,31,42
72,25-May-20,India_Meghalaya,30,42
73,26-May-20,India_Meghalaya,31,41
74,27-May-20,India_Meghalaya,28,40
75,28-May-20,India_Meghalaya,26,41
76,29-May-20,India_Meghalaya,27,40
77,30-May-20,India_Meghalaya,26,40
78,31-May-20,India_Meghalaya,27.3,40
79,01-Jun-20,India_Meghalaya,22,29
80,02-Jun-20,India_Meghalaya,23,32
81,03-Jun-20,India_Meghalaya,23,27
82,04-Jun-20,India_Meghalaya,20,29
83,05-Jun-20,India_Meghalaya,21,32
84,06-Jun-20,India_Meghalaya,23,32
85,07-Jun-20,India_Meghalaya,24,33
86,08-Jun-20,India_Meghalaya,24,34
87,09-Jun-20,India_Meghalaya,24,34
88,10-Jun-20,India_Meghalaya,25,35
89,11-Jun-20,India_Meghalaya,23.3,34
90,12-Jun-20,India_Meghalaya,22.3,28
91,13-Jun-20,India_Meghalaya,23.7,30
92,14-Jun-20,India_Meghalaya,23,30
93,15-Jun-20,India_Meghalaya,24.3,31
94,16-Jun-20,India_Meghalaya,23.7,32.5
95,17-Jun-20,India_Meghalaya,24,32
96,14-Mar-20,India_Mizoram,16,34.1
97,15-Mar-20,India_Mizoram,16.6,33
98,16-Mar-20,India_Mizoram,15.9,33
99,17-Mar-20,India_Mizoram,14.5,33
100,18-Mar-20,India_Mizoram,13.6,32
101,19-Mar-20,India_Mizoram,13.3,32
102,20-Mar-20,India_Mizoram,13.8,31
103,21-Mar-20,India_Mizoram,13.9,31
104,22-Mar-20,India_Mizoram,13.4,30
105,23-Mar-20,India_Mizoram,13.4,30
106,24-Mar-20,India_Mizoram,14.2,30
107,25-Mar-20,India_Mizoram,14.4,31
