,date,region,min,max
73,26-May-20,India_Madhya Pradesh,27.0,43.6
74,27-May-20,India_Madhya Pradesh,30.0,42.6
75,28-May-20,India_Madhya Pradesh,30.0,42.4
76,29-May-20,India_Madhya Pradesh,30.0,41.0
77,30-May-20,India_Madhya Pradesh,29.4,41.0
78,31-May-20,India_Madhya Pradesh,27.8,39.0
79,01-Jun-20,India_Madhya Pradesh,28.6,38.0
80,02-Jun-20,India_Madhya Pradesh,27.4,34.0
81,03-Jun-20,India_Madhya Pradesh,24.1,32.0
82,04-Jun-20,India_Madhya Pradesh,20.8,23.0
83,05-Jun-20,India_Madhya Pradesh,19.2,31.2
84,06-Jun-20,India_Madhya Pradesh,22.8,34.6
85,07-Jun-20,India_Madhya Pradesh,24.6,34.4
86,08-Jun-20,India_Madhya Pradesh,24.8,35.4
87,09-Jun-20,India_Madhya Pradesh,25.6,37.2
88,10-Jun-20,India_Madhya Pradesh,25.6,37.0
89,11-Jun-20,India_Madhya Pradesh,25.6,38.0
90,12-Jun-20,India_Madhya Pradesh,26.3,37.4
91,13-Jun-20,India_Madhya Pradesh,24.5,32.8
92,14-Jun-20,India_Madhya Pradesh,26.0,34.6
93,15-Jun-20,India_Madhya Pradesh,25.8,35.0
94,16-Jun-20,India_Madhya Pradesh,26.0,38.0
95,17-Jun-20,India_Madhya Pradesh,24.0,35.0
